Date,Month,Year,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
10/11/2022,10,2022,APPLE.COM/BILL,APPLE.COM/BILL,2.99,debit,Electronics & Software,CREDIT CARD,,
10/11/2022,10,2022,FRED MEYER 0482,FRED MEYER 0482,46.76,debit,Groceries,CREDIT CARD,,
10/11/2022,10,2022,Amazon.com*1K3A379P0,Amazon.com*1K3A379P0,2.39,debit,Shopping,CREDIT CARD,,
10/10/2022,10,2022,STARBUCKS 800-782-7282,STARBUCKS 800-782-7282,25,debit,Coffee Shops,CREDIT CARD,,
10/10/2022,10,2022,SPACE AGE#23,SPACE AGE#23,72.52,debit,Gas & Fuel,CREDIT CARD,,
10/10/2022,10,2022,SPACE AGE#23,SPACE AGE#23,5.32,debit,Gas & Fuel,CREDIT CARD,,
10/10/2022,10,2022,SQ *FETCH CANNON BEACH,SQ *FETCH CANNON BEACH,13.95,debit,Restaurants,CREDIT CARD,,
10/10/2022,10,2022,MARINER MARKET,MARINER MARKET,10.77,debit,Groceries,CREDIT CARD,,
10/10/2022,10,2022,A DOGS HIDE A WAY LLC,A DOGS HIDE A WAY LLC,40,debit,Pets,CREDIT CARD,,
10/10/2022,10,2022,FRED MEYER 0482,FRED MEYER 0482,94.78,debit,Groceries,CREDIT CARD,,
10/9/2022,10,2022,GOOGLE *YouTube TV,GOOGLE *YouTube TV,10.82,debit,Television,CREDIT CARD,,
10/9/2022,10,2022,SQ *OLIVER FAMILY CONCESS,SQ *OLIVER FAMILY CONCESS,12,debit,Alcohol & Bars,CREDIT CARD,,
10/9/2022,10,2022,SAFEWAY #1230,SAFEWAY #1230,22.96,debit,Groceries,CREDIT CARD,,
10/9/2022,10,2022,AMZN Mktp US*1K4LO8FB2,AMZN Mktp US*1K4LO8FB2,13.97,debit,Shopping,CREDIT CARD,,
10/9/2022,10,2022,SQ *GIMME SOME SUGAR CONC,SQ *GIMME SOME SUGAR CONC,13,debit,Restaurants,CREDIT CARD,,
10/9/2022,10,2022,NEW SEASONS MARKET-,NEW SEASONS MARKET-,40.77,debit,Groceries,CREDIT CARD,,
10/7/2022,10,2022,WWW COSTCO COM,WWW COSTCO COM,59.98,debit,Shopping,CREDIT CARD,,
10/7/2022,10,2022,FRED MEYER 0482,FRED MEYER 0482,33.16,debit,Groceries,CREDIT CARD,,
10/7/2022,10,2022,Peacock B3B5C Premium,Peacock B3B5C Premium,4.99,debit,Entertainment,CREDIT CARD,,
10/6/2022,10,2022,FRED MEYER 0482,FRED MEYER 0482,69.92,debit,Groceries,CREDIT CARD,,
10/6/2022,10,2022,SP EXIT56PUBLICATION,SP EXIT56PUBLICATION,25.49,debit,Alcohol & Bars,CREDIT CARD,,
10/6/2022,10,2022,STATE FARM  INSURANCE,STATE FARM  INSURANCE,156.04,debit,Auto Insurance,CREDIT CARD,,
10/5/2022,10,2022,CONTACTSDIRECT11010824,CONTACTSDIRECT11010824,214.88,debit,Eyecare,CREDIT CARD,,
10/5/2022,10,2022,TARGET        00009100,TARGET        00009100,24.48,debit,Shopping,CREDIT CARD,,
10/5/2022,10,2022,CHICK-FIL-A #03489,CHICK-FIL-A #03489,18.66,debit,Fast Food,CREDIT CARD,,
10/4/2022,10,2022,JIMMY JOHNS - 1510 - E,JIMMY JOHNS - 1510 - E,29.04,debit,Restaurants,CREDIT CARD,,
10/4/2022,10,2022,FRED MEYER,FRED MEYER,164.92,debit,Groceries,CREDIT CARD,,
10/4/2022,10,2022,PORTLAND GENERAL ELECTRIC,PORTLAND GENERAL ELECTRIC,306.01,debit,Utilities,CREDIT CARD,,
10/4/2022,10,2022,TARGET        00009100,TARGET        00009100,4.75,debit,Shopping,CREDIT CARD,,
10/3/2022,10,2022,A DOGS HIDE A WAY LLC,A DOGS HIDE A WAY LLC,40,debit,Pets,CREDIT CARD,,
10/3/2022,10,2022,FRED MEYER 0482,FRED MEYER 0482,13.63,debit,Groceries,CREDIT CARD,,
10/3/2022,10,2022,RITE AID 05339,RITE AID 05339,17,debit,Pharmacy,CREDIT CARD,,
10/3/2022,10,2022,RITE AID 05339,RITE AID 05339,26.97,debit,Pharmacy,CREDIT CARD,,
10/2/2022,10,2022,NOODLES & CO WEB 812,NOODLES & CO WEB 812,24.47,debit,Restaurants,CREDIT CARD,,
10/2/2022,10,2022,CKO*Patreon* Membership,CKO*Patreon* Membership,5.27,debit,Gym,CREDIT CARD,,
10/2/2022,10,2022,SPACE AGE#23,SPACE AGE#23,64.52,debit,Gas & Fuel,CREDIT CARD,,
10/2/2022,10,2022,DICKS HILLSBORO HONDA,DICKS HILLSBORO HONDA,165.94,debit,Service & Parts,CREDIT CARD,,
10/2/2022,10,2022,APPLE.COM/BILL,APPLE.COM/BILL,19.99,debit,Electronics & Software,CREDIT CARD,,
10/2/2022,10,2022,THE ATHLETIC,THE ATHLETIC,1,debit,Gym,CREDIT CARD,,
10/2/2022,10,2022,SQ *KI COFFEE,SQ *KI COFFEE,11.25,debit,Coffee Shops,CREDIT CARD,,
10/2/2022,10,2022,CHIPOTLE ONLINE,CHIPOTLE ONLINE,16.6,debit,Fast Food,CREDIT CARD,,
10/2/2022,10,2022,WHOLEFDS TAN 10327,WHOLEFDS TAN 10327,84.34,debit,Groceries,CREDIT CARD,,
10/2/2022,10,2022,AT&T,ATT*BILL PAYMENT,238.05,debit,Mobile Phone,CREDIT CARD,,
10/2/2022,10,2022,PP*BLACKROCKCOFFEE001,PP*BLACKROCKCOFFEE001,12.66,debit,Coffee Shops,CREDIT CARD,,
10/2/2022,10,2022,SQ *FARBER SWIM SCHOOL,SQ *FARBER SWIM SCHOOL,91.25,debit,Kids Activities,CREDIT CARD,,
9/30/2022,9,2022,Amazon.com*148D21F50,Amazon.com*148D21F50,66.76,debit,Shopping,CREDIT CARD,,
9/30/2022,9,2022,PARCEL MONKEY,PARCEL MONKEY,14.96,debit,Restaurants,CREDIT CARD,,
9/30/2022,9,2022,UNIVERSAL CYCLES,UNIVERSAL CYCLES,42,debit,Sporting Goods,CREDIT CARD,,
9/30/2022,9,2022,WWW.OBRA.ORG,WWW.OBRA.ORG,42,debit,Bike,CREDIT CARD,,
9/30/2022,9,2022,ROLOFF FAM* ROLOFF FAR,ROLOFF FAM* ROLOFF FAR,57.24,debit,Gym,CREDIT CARD,,
9/29/2022,9,2022,UNIVERSAL CYCLES,UNIVERSAL CYCLES,38.9,debit,Sporting Goods,CREDIT CARD,,
9/29/2022,9,2022,Amazon.com*1U4CF3SK2,Amazon.com*1U4CF3SK2,13.99,debit,Shopping,CREDIT CARD,,
9/28/2022,9,2022,SP LITTLE SLEEPIES,SP LITTLE SLEEPIES,30.6,debit,Clothing,CREDIT CARD,,
9/28/2022,9,2022,AMZN Mktp US*1U5S96RQ1,AMZN Mktp US*1U5S96RQ1,34.86,debit,Shopping,CREDIT CARD,,
9/28/2022,9,2022,SP TENTREE,SP TENTREE,73.8,debit,Clothing,CREDIT CARD,,
9/28/2022,9,2022,WWW COSTCO COM,WWW COSTCO COM,22.99,debit,Shopping,CREDIT CARD,,
9/28/2022,9,2022,Amazon.com*1U5Z88UD1,Amazon.com*1U5Z88UD1,11.5,debit,Shopping,CREDIT CARD,,
9/28/2022,9,2022,Amazon.com*1U06N7UJ1,Amazon.com*1U06N7UJ1,10.79,debit,Shopping,CREDIT CARD,,
9/27/2022,9,2022,Amazon.com*1U5DR8640,Amazon.com*1U5DR8640,9.78,debit,Shopping,CREDIT CARD,,
9/27/2022,9,2022,CHEWY.COM,CHEWY.COM,129.95,debit,Pet Food & Supplies,CREDIT CARD,,
9/27/2022,9,2022,THE ROBERT AXLE PROJECT,THE ROBERT AXLE PROJECT,55.5,debit,Restaurants,CREDIT CARD,,
9/27/2022,9,2022,Amazon.com*1U64F8QA0,Amazon.com*1U64F8QA0,24.94,debit,Shopping,CREDIT CARD,,
9/27/2022,9,2022,FRED MEYER,FRED MEYER,174.51,debit,Groceries,CREDIT CARD,,
9/27/2022,9,2022,WWW COSTCO COM,WWW COSTCO COM,32.99,debit,Shopping,CREDIT CARD,,
9/27/2022,9,2022,WWW COSTCO COM,WWW COSTCO COM,44.99,debit,Shopping,CREDIT CARD,,
9/27/2022,9,2022,2LEVY AT OMZ,2LEVY AT OMZ,7.2,debit,Alcohol & Bars,CREDIT CARD,,
9/27/2022,9,2022,WHOLEFDS TAN 10327,WHOLEFDS TAN 10327,7.39,debit,Groceries,CREDIT CARD,,
9/26/2022,9,2022,WASHINGTON PARK MOBILE,WASHINGTON PARK MOBILE,8.1,debit,Newspapers & Magazines,CREDIT CARD,,
9/26/2022,9,2022,FRED MEYER 0482,FRED MEYER 0482,17.47,debit,Groceries,CREDIT CARD,,
9/26/2022,9,2022,A DOGS HIDE A WAY LLC,A DOGS HIDE A WAY LLC,40,debit,Pets,CREDIT CARD,,
9/26/2022,9,2022,Amazon.com*1U0197J92,Amazon.com*1U0197J92,7.47,debit,Shopping,CREDIT CARD,,
9/26/2022,9,2022,AMZN Mktp US*1U2004B70,AMZN Mktp US*1U2004B70,8.99,debit,Shopping,CREDIT CARD,,
9/25/2022,9,2022,WHOLEFDS TAN 10327,WHOLEFDS TAN 10327,24.77,debit,Groceries,CREDIT CARD,,
9/25/2022,9,2022,TARGET        00003442,TARGET        00003442,82.7,debit,Shopping,CREDIT CARD,,
9/25/2022,9,2022,AMZN Mktp US*1U5G505X1,AMZN Mktp US*1U5G505X1,16.14,debit,Shopping,CREDIT CARD,,
9/25/2022,9,2022,SPACE AGE#23,SPACE AGE#23,67.26,debit,Gas & Fuel,CREDIT CARD,,
9/25/2022,9,2022,GOOGLE *YouTube TV,GOOGLE *YouTube TV,69.54,debit,Television,CREDIT CARD,,
9/25/2022,9,2022,AMZN Mktp US*1U20V3GC0,AMZN Mktp US*1U20V3GC0,25.98,debit,Shopping,CREDIT CARD,,
9/25/2022,9,2022,TARGET        00003442,TARGET        00003442,10,debit,Shopping,CREDIT CARD,,
9/23/2022,9,2022,TRADER JOE'S #149  QPS,TRADER JOE'S #149  QPS,18.58,debit,Groceries,CREDIT CARD,,
9/22/2022,9,2022,HEALTHY PAWS PET INSURAN,HEALTHY PAWS PET INSURAN,72.4,debit,Pets,CREDIT CARD,,
9/22/2022,9,2022,AT&T,ATT*BILL PAYMENT,232.3,debit,Mobile Phone,CREDIT CARD,,
9/22/2022,9,2022,OREGON ZOO ECOMMERCE,OREGON ZOO ECOMMERCE,9,debit,Entertainment,CREDIT CARD,,
9/22/2022,9,2022,Amazon.com*1M75412E2,Amazon.com*1M75412E2,6.99,debit,Shopping,CREDIT CARD,,
9/22/2022,9,2022,Amazon.com*1U9GK4OZ0,Amazon.com*1U9GK4OZ0,12.77,debit,Shopping,CREDIT CARD,,
9/21/2022,9,2022,WWW.OBRA.ORG,WWW.OBRA.ORG,42,debit,Sports,CREDIT CARD,,
9/21/2022,9,2022,2LEVY AT OMZ,2LEVY AT OMZ,15.95,debit,Alcohol & Bars,CREDIT CARD,,
9/20/2022,9,2022,PP*BLACKROCKCOFFEE001,PP*BLACKROCKCOFFEE001,20.28,debit,Coffee Shops,CREDIT CARD,,
9/20/2022,9,2022,GOOGLE *Domains,GOOGLE *Domains,12,debit,Business Services,CREDIT CARD,,
9/20/2022,9,2022,FRED MEYER,FRED MEYER,188.84,debit,Groceries,CREDIT CARD,,
9/20/2022,9,2022,PAYPAL *RADICAL,PAYPAL *RADICAL,25,debit,Charity,CREDIT CARD,,
9/19/2022,9,2022,OREGON ZOO,OREGON ZOO,12.6,debit,Entertainment,CREDIT CARD,,
9/19/2022,9,2022,FRED MEYER 0482,FRED MEYER 0482,41.1,debit,Groceries,CREDIT CARD,,
9/19/2022,9,2022,WASHINGTON PARK MOBILE,WASHINGTON PARK MOBILE,6.1,debit,Newspapers & Magazines,CREDIT CARD,,
9/19/2022,9,2022,APPLE.COM/BILL,APPLE.COM/BILL,4.99,debit,Electronics & Software,CREDIT CARD,,
9/19/2022,9,2022,A DOGS HIDE A WAY LLC,A DOGS HIDE A WAY LLC,40,debit,Pets,CREDIT CARD,,
9/19/2022,9,2022,DTV*NFLSUNDAYTICKET.TV,DTV*NFLSUNDAYTICKET.TV,28.24,debit,Entertainment,CREDIT CARD,,
9/18/2022,9,2022,FRED MEYER 0482,FRED MEYER 0482,159,debit,Groceries,CREDIT CARD,,
9/18/2022,9,2022,AMZN Mktp US*1M23D00I0,AMZN Mktp US*1M23D00I0,8.99,debit,Shopping,CREDIT CARD,,
9/18/2022,9,2022,2LEVY AT OMZ,2LEVY AT OMZ,11.68,debit,Alcohol & Bars,CREDIT CARD,,
9/18/2022,9,2022,ALASKA AIR  0272311601790,ALASKA AIR  0272311601790,377.2,debit,Air Travel,CREDIT CARD,,
9/18/2022,9,2022,WASHINGTON PARK MOBILE,WASHINGTON PARK MOBILE,8.1,debit,Newspapers & Magazines,CREDIT CARD,,
9/18/2022,9,2022,GOOGLE *YouTubePremium,GOOGLE *YouTubePremium,6.99,debit,Television,CREDIT CARD,,
9/18/2022,9,2022,AMZN Mktp US*1M60I0OS2,AMZN Mktp US*1M60I0OS2,10.99,debit,Shopping,CREDIT CARD,,
9/18/2022,9,2022,ALASKA AIR  0272311601789,ALASKA AIR  0272311601789,377.2,debit,Air Travel,CREDIT CARD,,
9/18/2022,9,2022,CHIPOTLE ONLINE,CHIPOTLE ONLINE,22.81,debit,Fast Food,CREDIT CARD,,
9/16/2022,9,2022,SP KATE QUINN,SP KATE QUINN,37.99,debit,Clothing,CREDIT CARD,,
9/16/2022,9,2022,Amazon.com*1M94C6G81,Amazon.com*1M94C6G81,6.99,debit,Shopping,CREDIT CARD,,
9/15/2022,9,2022,ULTA.COM,ULTA.COM,46.5,debit,Personal Care,CREDIT CARD,,
9/15/2022,9,2022,SP OLIVER AND RAIN,SP OLIVER AND RAIN,40.49,debit,Restaurants,CREDIT CARD,,
9/15/2022,9,2022,Amazon.com*1M45X1E61,Amazon.com*1M45X1E61,12,debit,Shopping,CREDIT CARD,,
9/15/2022,9,2022,Amazon.com*1M9KN2AH1,Amazon.com*1M9KN2AH1,13.99,debit,Shopping,CREDIT CARD,,
9/14/2022,9,2022,AMZN Mktp US*1M09R3Z21,AMZN Mktp US*1M09R3Z21,17.99,debit,Shopping,CREDIT CARD,,
9/14/2022,9,2022,SP LITTLE SLEEPIES,SP LITTLE SLEEPIES,28.9,debit,Clothing,CREDIT CARD,,
9/14/2022,9,2022,PETSMART # 2051,PETSMART # 2051,61.99,debit,Pet Food & Supplies,CREDIT CARD,,
9/14/2022,9,2022,FRED MEYER,FRED MEYER,199.75,debit,Groceries,CREDIT CARD,,
9/14/2022,9,2022,MYCHART OHSU,MYCHART OHSU,212.86,debit,Doctor,CREDIT CARD,,
9/14/2022,9,2022,APPLE.COM/BILL,APPLE.COM/BILL,9.99,debit,Electronics & Software,CREDIT CARD,,
9/14/2022,9,2022,AMZN Mktp US*1F16G7U30,AMZN Mktp US*1F16G7U30,40.99,debit,Shopping,CREDIT CARD,,
9/13/2022,9,2022,Amazon.com*1F51S2X92,Amazon.com*1F51S2X92,12.97,debit,Shopping,CREDIT CARD,,
9/13/2022,9,2022,TST* HOPS N DROPS - TANAS,TST* HOPS N DROPS - TANAS,71.58,debit,Alcohol & Bars,CREDIT CARD,,
9/13/2022,9,2022,OREGON ZOO FOUNDATION,OREGON ZOO FOUNDATION,84,debit,Gifts & Donations,CREDIT CARD,,
9/13/2022,9,2022,FRED MEYER 0482,FRED MEYER 0482,44.9,debit,Groceries,CREDIT CARD,,
9/13/2022,9,2022,Amazon.com*1F2HS6ST0,Amazon.com*1F2HS6ST0,6.99,debit,Shopping,CREDIT CARD,,
9/12/2022,9,2022,AMZN Mktp US*1F49R0R81,AMZN Mktp US*1F49R0R81,12.98,debit,Shopping,CREDIT CARD,,
9/12/2022,9,2022,PEETSCOFFEE/MIGHTYLEAF,PEETSCOFFEE/MIGHTYLEAF,32.92,debit,Coffee Shops,CREDIT CARD,,
9/12/2022,9,2022,BLUES BBQ AND BREWS,BLUES BBQ AND BREWS,43.66,debit,Restaurants,CREDIT CARD,,
9/12/2022,9,2022,MARSHALLS #855,MARSHALLS #855,11.98,debit,Clothing,CREDIT CARD,,
9/12/2022,9,2022,ZTL*LIEPOLD JAVA,ZTL*LIEPOLD JAVA,5.75,debit,Coffee Shops,CREDIT CARD,,
9/12/2022,9,2022,BLUES BBQ AND BREWS,BLUES BBQ AND BREWS,8.4,debit,Restaurants,CREDIT CARD,,
9/12/2022,9,2022,Prime Video*1F4JQ2Q20,Prime Video*1F4JQ2Q20,8.99,debit,Movies & DVDs,CREDIT CARD,,
9/12/2022,9,2022,A DOGS HIDE A WAY LLC,A DOGS HIDE A WAY LLC,8,debit,Pets,CREDIT CARD,,
9/12/2022,9,2022,TARGET        00009100,TARGET        00009100,11.05,debit,Shopping,CREDIT CARD,,
9/11/2022,9,2022,WASHINGTON PARK MOBILE,WASHINGTON PARK MOBILE,8.1,debit,Newspapers & Magazines,CREDIT CARD,,
9/11/2022,9,2022,JIMMY JOHNS - 1510 - E,JIMMY JOHNS - 1510 - E,16.45,debit,Restaurants,CREDIT CARD,,
9/11/2022,9,2022,OREGON ZOO,OREGON ZOO,20,debit,Entertainment,CREDIT CARD,,
9/11/2022,9,2022,OREGON MUS OF SCI & IN,OREGON MUS OF SCI & IN,18,debit,Travel,CREDIT CARD,,
9/11/2022,9,2022,WHOLEFDS TAN 10327,WHOLEFDS TAN 10327,79.73,debit,Groceries,CREDIT CARD,,
9/11/2022,9,2022,SPACE AGE#23,SPACE AGE#23,66.35,debit,Gas & Fuel,CREDIT CARD,,
9/11/2022,9,2022,ECRU,ECRU,5.75,debit,Office Supplies,CREDIT CARD,,
9/11/2022,9,2022,ZONA ROSA,ZONA ROSA,14.4,debit,Restaurants,CREDIT CARD,,
9/11/2022,9,2022,Amazon.com*1F02K3P80,Amazon.com*1F02K3P80,9.23,debit,Shopping,CREDIT CARD,,
9/11/2022,9,2022,2LEVY AT OMZ,2LEVY AT OMZ,15.95,debit,Alcohol & Bars,CREDIT CARD,,
9/11/2022,9,2022,APPLE.COM/BILL,APPLE.COM/BILL,2.99,debit,Electronics & Software,CREDIT CARD,,
9/11/2022,9,2022,OREGON ZOO ECOMMERCE,OREGON ZOO ECOMMERCE,24,debit,Entertainment,CREDIT CARD,,
9/11/2022,9,2022,SQ *ZEDS REAL FRUIT ICE C,SQ *ZEDS REAL FRUIT ICE C,5.9,debit,Fast Food,CREDIT CARD,,
9/11/2022,9,2022,APPLE.COM/BILL,APPLE.COM/BILL,9.99,debit,Electronics & Software,CREDIT CARD,,
9/11/2022,9,2022,WHOLEFDS TAN 10327,WHOLEFDS TAN 10327,42.82,debit,Groceries,CREDIT CARD,,
9/9/2022,9,2022,SAFEWAY #1230,SAFEWAY #1230,13.59,debit,Groceries,CREDIT CARD,,
9/9/2022,9,2022,STATE FARM  INSURANCE,STATE FARM  INSURANCE,148.49,debit,Auto Insurance,CREDIT CARD,,
9/8/2022,9,2022,WWW.OBRA.ORG,WWW.OBRA.ORG,42,debit,Sports,CREDIT CARD,,
9/8/2022,9,2022,WHOLEFDS TAN 10327,WHOLEFDS TAN 10327,6.99,debit,Groceries,CREDIT CARD,,
9/7/2022,9,2022,Peacock F5ED9 Premium,Peacock F5ED9 Premium,4.99,debit,Entertainment,CREDIT CARD,,
9/7/2022,9,2022,Amazon.com*1V6R45MX2,Amazon.com*1V6R45MX2,13.98,debit,Shopping,CREDIT CARD,,
9/7/2022,9,2022,MENCHIE`S FROZEN YOGURT,MENCHIE`S FROZEN YOGURT,24.07,debit,Fast Food,CREDIT CARD,,
9/7/2022,9,2022,CRUMBL TANASBOURNE,CRUMBL TANASBOURNE,24.24,debit,Restaurants,CREDIT CARD,,
9/7/2022,9,2022,REI.COM  800-426-4840,REI.COM  800-426-4840,6.51,debit,Sporting Goods,CREDIT CARD,,
9/7/2022,9,2022,MED*PROVIDENCE HLTH SRVC,MED*PROVIDENCE HLTH SRVC,73.65,debit,Doctor,CREDIT CARD,,
9/7/2022,9,2022,SP LITTLE SLEEPIES,SP LITTLE SLEEPIES,28.9,debit,Clothing,CREDIT CARD,,
9/7/2022,9,2022,FRED MEYER,FRED MEYER,240.39,debit,Groceries,CREDIT CARD,,
9/6/2022,9,2022,TRADER JOE'S #149  QPS,TRADER JOE'S #149  QPS,20.13,debit,Groceries,CREDIT CARD,,
9/5/2022,9,2022,Amazon.com*1F0ZC8O91,Amazon.com*1F0ZC8O91,6.99,debit,Shopping,CREDIT CARD,,
9/5/2022,9,2022,"SQ *PIZZAFORTE, LLC","SQ *PIZZAFORTE, LLC",12,debit,Fast Food,CREDIT CARD,,
9/5/2022,9,2022,SQ *PRETEA,SQ *PRETEA,14.04,debit,Restaurants,CREDIT CARD,,
9/5/2022,9,2022,A DOGS HIDE A WAY LLC,A DOGS HIDE A WAY LLC,40,debit,Pets,CREDIT CARD,,
9/5/2022,9,2022,SQ *AYBLA MEDITERRANEAN G,SQ *AYBLA MEDITERRANEAN G,12,debit,Fast Food,CREDIT CARD,,
9/5/2022,9,2022,SQ *FRY BAR,SQ *FRY BAR,15.6,debit,Alcohol & Bars,CREDIT CARD,,
9/5/2022,9,2022,SQ *L?AUBERGE,SQ *L?AUBERGE,16.79,debit,Gift,CREDIT CARD,,
9/4/2022,9,2022,AMZN Mktp US*1V9YT51S0,AMZN Mktp US*1V9YT51S0,21.06,debit,Shopping,CREDIT CARD,,
9/4/2022,9,2022,WHOLEFDS TAN 10327,WHOLEFDS TAN 10327,41.72,debit,Groceries,CREDIT CARD,,
9/4/2022,9,2022,WILDWOOD TAPHOUSE,WILDWOOD TAPHOUSE,42.32,debit,Alcohol & Bars,CREDIT CARD,,
9/4/2022,9,2022,JERSEY MIKES 32014,JERSEY MIKES 32014,32.27,debit,Fast Food,CREDIT CARD,,
9/4/2022,9,2022,WHOLEFDS TAN 10327,WHOLEFDS TAN 10327,86.19,debit,Groceries,CREDIT CARD,,
9/4/2022,9,2022,CKO*Patreon* Membership,CKO*Patreon* Membership,5.09,debit,Gym,CREDIT CARD,,
9/4/2022,9,2022,AMZN Mktp US*1V8I66EI0,AMZN Mktp US*1V8I66EI0,11.99,debit,Shopping,CREDIT CARD,,
9/4/2022,9,2022,AMZN Mktp US*1V8G331Y0,AMZN Mktp US*1V8G331Y0,16.99,debit,Shopping,CREDIT CARD,,
9/2/2022,9,2022,THE ATHLETIC,THE ATHLETIC,1,debit,Gym,CREDIT CARD,,
9/1/2022,9,2022,APPLE.COM/BILL,APPLE.COM/BILL,19.99,debit,Electronics & Software,CREDIT CARD,,
9/1/2022,9,2022,APPLE.COM/BILL,APPLE.COM/BILL,59.99,debit,Electronics & Software,CREDIT CARD,,
9/1/2022,9,2022,Amazon.com*1V3042851,Amazon.com*1V3042851,9.99,debit,Shopping,CREDIT CARD,,
9/1/2022,9,2022,UBER   EATS,UBER   EATS,54.5,debit,Food Delivery,CREDIT CARD,,
8/31/2022,8,2022,SPORT CLIPS - OR103 - TAN,SPORT CLIPS - OR103 - TAN,34.5,debit,Hair,CREDIT CARD,,
8/31/2022,8,2022,Amazon.com*PK4JZ3ZP3,Amazon.com*PK4JZ3ZP3,11.99,debit,Shopping,CREDIT CARD,,
8/31/2022,8,2022,HOP*00FQSRM TRIMET 70,HOP*00FQSRM TRIMET 70,2.5,debit,Public Transportation,CREDIT CARD,,
8/31/2022,8,2022,Amazon.com*UT9YH6BC3,Amazon.com*UT9YH6BC3,9.9,debit,Shopping,CREDIT CARD,,
8/30/2022,8,2022,Amazon.com*1V11M11O1,Amazon.com*1V11M11O1,24.94,debit,Shopping,CREDIT CARD,,
8/30/2022,8,2022,FRED MEYER,FRED MEYER,150.16,debit,Groceries,CREDIT CARD,,
8/30/2022,8,2022,CANNON BEACH CLOTHING,CANNON BEACH CLOTHING,21.5,debit,Clothing,CREDIT CARD,,
8/30/2022,8,2022,GAP ONLINE,GAP ONLINE,31.97,debit,Clothing,CREDIT CARD,,
8/30/2022,8,2022,SP LITTLE SLEEPIES,SP LITTLE SLEEPIES,28.9,debit,Clothing,CREDIT CARD,,
8/29/2022,8,2022,FRED MEYER 0482,FRED MEYER 0482,0.67,debit,Groceries,CREDIT CARD,,
8/29/2022,8,2022,FRED MEYER 0482,FRED MEYER 0482,16.17,debit,Groceries,CREDIT CARD,,
8/29/2022,8,2022,"SQ *CREPE NEPTUNE, LLC","SQ *CREPE NEPTUNE, LLC",39.85,debit,Restaurants,CREDIT CARD,,
8/29/2022,8,2022,CHICK-FIL-A #03984,CHICK-FIL-A #03984,25.61,debit,Fast Food,CREDIT CARD,,
8/29/2022,8,2022,STARBUCKS 800-782-7282,STARBUCKS 800-782-7282,21.4,debit,Coffee Shops,CREDIT CARD,,
8/29/2022,8,2022,SQ *SMOKEHOUSE CAFE,SQ *SMOKEHOUSE CAFE,9,debit,Restaurants,CREDIT CARD,,
8/29/2022,8,2022,SPACE AGE#23,SPACE AGE#23,62.79,debit,Gas & Fuel,CREDIT CARD,,
8/29/2022,8,2022,FRED MEYER 0482,FRED MEYER 0482,19.98,debit,Groceries,CREDIT CARD,,
8/29/2022,8,2022,SQ *SUZY'S SCOOPS,SQ *SUZY'S SCOOPS,5.62,debit,Fast Food,CREDIT CARD,,
8/28/2022,8,2022,SP KATE QUINN,SP KATE QUINN,49.99,debit,Clothing,CREDIT CARD,,
8/28/2022,8,2022,AMZN Mktp US*KT2T62AF3,AMZN Mktp US*KT2T62AF3,27.99,debit,Shopping,CREDIT CARD,,
8/28/2022,8,2022,PETSMART # 2051,PETSMART # 2051,25.98,debit,Pet Food & Supplies,CREDIT CARD,,
8/28/2022,8,2022,JIMMY JOHNS - 1510 - E,JIMMY JOHNS - 1510 - E,13.8,debit,Restaurants,CREDIT CARD,,
8/28/2022,8,2022,SP KATE QUINN,SP KATE QUINN,22.99,debit,Shopping,CREDIT CARD,,
8/28/2022,8,2022,WHOLEFDS TAN 10327,WHOLEFDS TAN 10327,49.35,debit,Groceries,CREDIT CARD,,
8/28/2022,8,2022,SP LITTLE SLEEPIES,SP LITTLE SLEEPIES,50.15,debit,Clothing,CREDIT CARD,,
8/28/2022,8,2022,TANASBOURNE GROCERY,TANASBOURNE GROCERY,24.81,debit,Groceries,CREDIT CARD,,
8/28/2022,8,2022,HM.COM,HM.COM,59.5,debit,Clothing,CREDIT CARD,,
8/28/2022,8,2022,WWW.OBRA.ORG,WWW.OBRA.ORG,42,debit,Sports,CREDIT CARD,,
8/28/2022,8,2022,CHIPOTLE ONLINE,CHIPOTLE ONLINE,13.15,debit,Fast Food,CREDIT CARD,,
8/28/2022,8,2022,Amazon.com*X187U4JR3,Amazon.com*X187U4JR3,14.98,debit,Shopping,CREDIT CARD,,
8/28/2022,8,2022,Amazon.com*TH6EF7KO3,Amazon.com*TH6EF7KO3,9.42,debit,Shopping,CREDIT CARD,,
8/26/2022,8,2022,SAFEWAY #1230,SAFEWAY #1230,23.86,debit,Groceries,CREDIT CARD,,
8/26/2022,8,2022,365 Market  888 432-3299,365 Market  888 432-3299,5.38,debit,Groceries,CREDIT CARD,,
8/25/2022,8,2022,A DOGS HIDE A WAY LLC,A DOGS HIDE A WAY LLC,40,debit,Pets,CREDIT CARD,,
8/24/2022,8,2022,CITY OF PORTLAND DEPT,CITY OF PORTLAND DEPT,1.2,debit,Fees & Charges,CREDIT CARD,,
8/24/2022,8,2022,KINDERCARE,KINDERCARE,104.12,debit,Babysitter & Daycare,CREDIT CARD,,
8/23/2022,8,2022,REI #89 HILLSBORO,REI #89 HILLSBORO,9.5,debit,Sporting Goods,CREDIT CARD,,
